LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
MA;6675136.708;25500312.09;1;2007
MA;6672753.27;25496785.77;1;2007
MA;6672762.266;25496983.63;1;2007
MA;6681738.205;25491922.29;1;2007
JK;6680911.99;25495696.93;1;2007
MP;6675563.751;25494160.85;2;2007
MA;6671577.759;25492732.54;1;2007
MP;6672515.327;25496264.6;1;2007
MA;6673018.78;25497589.29;1;2007
PP;6671949.025;25493823.05;1;2007
PP;6676230.298;25495979.93;2;2007
PP;6679608.754;25497997.02;2;2007
MA;6680793.845;25504046.42;1;2007
MA;6680251.266;25505063.59;1;2007
MA;6673145.37;25496251.52;1;2007
MA;6685095.047;25501179.05;1;2007
MA;6674393.765;25495674.32;2;2007
MA;6675773.216;25497011.49;1;2007
MA;6678241.991;25493216.09;2;2007
MA;6679783.498;25500559.54;1;2007
MA;6672927.086;25496115.04;1;2007
MA;6678734.963;25496736.6;2;2007
MA;6680164.874;25500662.06;1;2007
MA;6675126.988;25498538.13;1;2007
MA;6680130.77;25501649.79;1;2007
MA;6681007.773;25499252.53;1;2007
MA;6681236.345;25491443.16;1;2007
MA;6672453.284;25495868.21;1;2007
MA;6672417.84;25495623.11;1;2007
MA;6672595.397;25496562.39;1;2007
PP;6672888.046;25498096.6;2;2007
MA;6671629.2;25495322.77;1;2007
MA;6672534.039;25497344.79;1;2007
MP;6682201.734;25501236.76;1;2007
MA;6677419.908;25504326.82;1;2007
MA;6675053.826;25497444.58;1;2007
MA;6674955.481;25498096.01;1;2007
MA;6676738.198;25508909.79;1;2007
MA;6678408.553;25502673.69;1;2007
MA;6678387.953;25509059.94;1;2007
MA;6675846.958;25496076.6;1;2007
PP;6681176.469;25499601.66;1;2007
MA;6671628.622;25493090.25;1;2007
MA;6672665.671;25494852.07;1;2007
MA;6673145.963;25497790.58;1;2007
MA;6676142.408;25497075.35;1;2007
MP;6675222.158;25495338.01;2;2007
MA;6671862.128;25497032.91;1;2007
MP;6679896.485;25504848.19;1;2007
MA;6674065.595;25495709.28;1;2007
MP;6680209.859;25494454.34;1;2007
MA;6671133.118;25496157.37;1;2007
MP;6675191.039;25497085.17;1;2007
MA;6678889.161;25499380.79;1;2007
MA;6680974.414;25501519.14;1;2007
MA;6675918.974;25493697.77;1;2007
MA;6673391.199;25495711.7;1;2007
JK;6679447.808;25500280.51;2;2007
MP;6683907.084;25504409.36;1;2007
PP;6674921.255;25495546.26;1;2007
PP;6671988.599;25493213.43;2;2007
MA;6679475.673;25506779.33;1;2007
MA;6673103.737;25496991.3;1;2007
PP;6672567.63;25495084.2;1;2007
PP;6674699.452;25496449.61;2;2007
MP;6680162.313;25496186.98;1;2007
PP;6672082.176;25496632.97;1;2007
PP;6677282.79;25494651.13;1;2007
MA;6672592.338;25496560.48;1;2007
MA;6672775.927;25497269.42;1;2007
MA;6679389.73;25504175.05;2;2007
MA;6673077.412;25496716.9;1;2007
MA;6682012.228;25501257.52;2;2007
MP;6679436.355;25503930.46;1;2007
MA;6672436.35;25495705.61;1;2007
MA;6673274.846;25497585.53;1;2007
PP;6677479.53;25493845.61;1;2007
MA;6674653.799;25495570.38;1;2007
MA;6675045.644;25497769.05;1;2007
MA;6675339.157;25497911.26;2;2007
MP;6673632.204;25496069.66;1;2007
MA;6679668.335;25496694.3;1;2007
MA;6677920.367;25493268.86;1;2007
MA;6683273.081;25497592.72;1;2007
MA;6676897.269;25494411.64;2;2007
MA;6677838.69;25493545.53;1;2007
JK;6677146.444;25502237.6;2;2007
MA;6672659.441;25496826.63;1;2007
MA;6672750.331;25496754.83;1;2007
MA;6675415.176;25495268.12;1;2007
MA;6678870.656;25491870.12;1;2007
MA;6671701.687;25496295.26;1;2007
MA;6675467.886;25497866.33;1;2007
MA;6679762.365;25495636.71;1;2007
MA;6680211.409;25500546.57;1;2007
MA;6673105.007;25497264.45;1;2007
MA;6675206.101;25495369.52;1;2007
MP;6672849.774;25495611.02;1;2007
MA;6681217.95;25502257.29;1;2007
MA;6683125.858;25500163;1;2007
MP;6675372.787;25497468.94;2;2007
MA;6678495.644;25505877.36;1;2007
MA;6673684.983;25495664.78;1;2007
MA;6672391.546;25495283.67;1;2007
MA;6674472.324;25495624.91;1;2007
MA;6677257.195;25496778.39;1;2007
MA;6682383.494;25503700.02;2;2007
MA;6675147.887;25500350.78;1;2007
MP;6676527.083;25498145.46;1;2007
MA;6671376.079;25497306.82;1;2007
MA;6675181.637;25500605.94;1;2007
MA;6681020.772;25497073.6;1;2007
MA;6682382.536;25504427.57;1;2007
MA;6681535.887;25493863.76;1;2007
MA;6673467.576;25495788.45;1;2007
JK;6671250.022;25496812.29;2;2007
MA;6674654.917;25496267.83;1;2007
PP;6673574.613;25495655.11;2;2007
PP;6678543.359;25495136.29;2;2007
MA;6675231.338;25495376.76;1;2007
MA;6674999.662;25495392.78;1;2007
MA;6678200.332;25498478.02;2;2007
PP;6672366.542;25496242.09;2;2007
MA;6676504.423;25502417.17;1;2007
MA;6674211.988;25495520.72;1;2007
MA;6678101.833;25497704.46;1;2007
MA;6679821.32;25498538.96;1;2007
MA;6681807.02;25500727.36;1;2007
PP;6676245.689;25496752;1;2007
MA;6673531.23;25495478.3;1;2007
MA;6675958.266;25497041.91;1;2007
MA;6673141.009;25496074.53;1;2007
MP;6681024.278;25501117.35;1;2007
MA;6674990.201;25497887.81;1;2007
PP;6679605.047;25507316.8;1;2007
PP;6683180.085;25501588.37;1;2007
MA;6675228.819;25497110.04;1;2007
MA;6672681.253;25496985.08;1;2007
MA;6674836.971;25495406.72;1;2007
PP;6671609.38;25493413.05;2;2007
MP;6679275.39;25504298.6;2;2007
MA;6682738.849;25496805.36;1;2007
JK;6672353.067;25503923.94;2;2007
MA;6679464.988;25504214.8;1;2007
MA;6679383.398;25504164.23;1;2007
JK;6676913.553;25503336.44;2;2007
MA;6672576.926;25495622.29;1;2007
MA;6673741.973;25495233.75;1;2007
MA;6674548.61;25495467.49;1;2007
MA;6674856.774;25498240.1;1;2007
MA;6671386.615;25497819.86;1;2007
MA;6673143.429;25496484.74;1;2007
MA;6675432.835;25497039.82;1;2007
JK;6675627.343;25494145.91;1;2007
PP;6673137.553;25496422.88;2;2007
MA;6675474.241;25501213.51;2;2007
PP;6683891.518;25501750.93;1;2007
MP;6675101.541;25497863.43;1;2007
MA;6672781.85;25495615.08;2;2007
MA;6672777.996;25496313.69;1;2007
MA;6680144.731;25498148.89;1;2007
PP;6680909.487;25494194.96;2;2007
MA;6680996.527;25501159.22;1;2007
MA;6683645.701;25502323.79;1;2007
MA;6683320.644;25502263.59;1;2007
MA;6674812.615;25494801.04;2;2007
PP;6673120.252;25496611.53;1;2007
JK;6673045.691;25496693.85;1;2007
MA;6677150.247;25495924.03;1;2007
MA;6671909.671;25496322.98;1;2007
MA;6673938.159;25497349.29;1;2007
MA;6680992.135;25498901.75;1;2007
MA;6672525.052;25496288.33;1;2007
MA;6680999.074;25501375.29;1;2007
MA;6684264.139;25500343.63;1;2007
MP;6671396.883;25493467.52;1;2007
MA;6673686.681;25495456.58;1;2007
JK;6677330.176;25495719.44;1;2007
MA;6676204.819;25494511.68;1;2007
MA;6681200.275;25501410.22;1;2007
MA;6682377.902;25504538.79;1;2007
MP;6682211.441;25503966.42;1;2007
PP;6680849.439;25498948.11;2;2007
PP;6680283.735;25495702.97;2;2007
MA;6672547.465;25493856.96;2;2007
PP;6671524.609;25493587.74;1;2007
MA;6681524.858;25500134.48;1;2007
MA;6673144.731;25496659.83;1;2007
MA;6673473.745;25497247.28;1;2007
MA;6673238.92;25496928.16;2;2007
MA;6676702.688;25506483.1;1;2007
MP;6680526.872;25493886.34;2;2007
MA;6678973.148;25504495.9;2;2007
MA;6680881.907;25495727.86;1;2007
MA;6680963.29;25501119.2;1;2007
MA;6672316.98;25495960.4;1;2007
MA;6673275.269;25497665.58;1;2007
MA;6680826.341;25495611.47;1;2007
MA;6673285.672;25496390.37;1;2007
MA;6672118.387;25496044.47;1;2007
MA;6680599.263;25494986.91;1;2007
MA;6675392.85;25494498.26;1;2007
MA;6681621.228;25493675.04;1;2007
MA;6674712.694;25495796.75;1;2007
MA;6682085.049;25500457.74;1;2007
MA;6673489.227;25497229.8;1;2007
MA;6673145.461;25496254.52;1;2007
MA;6672837.667;25497655.82;1;2007
JK;6674051.78;25495781.75;1;2007
MA;6681364.923;25502484;1;2007
MA;6685693.541;25501643.24;1;2007
MA;6679164.185;25506506.57;1;2007
JK;6672353.628;25496905.95;2;2007
MA;6672303.017;25495631.59;1;2007
MA;6674906.925;25495436.62;1;2007
MA;6681616.642;25503326.98;1;2007
MA;6677141.342;25497083.11;1;2007
MP;6682260.407;25500465.43;1;2007
MA;6681772.083;25500400.18;1;2007
MA;6679797.309;25496888.53;1;2007
MA;6674008.848;25496049.24;1;2007
PP;6680145.669;25503890.95;1;2007
MA;6681747.54;25500250.82;1;2007
MA;6675398.133;25502202.52;1;2007
MA;6682417.838;25497406.5;1;2007
MA;6673792.989;25495695.53;1;2007
MP;6677888.585;25507441.88;2;2007
MA;6672091.048;25497024.98;1;2007
JK;6672921.206;25496482.47;1;2007
MA;6675031.026;25502141.59;1;2007
MA;6672136.534;25493240.97;1;2007
MA;6680859.073;25498935.81;1;2007
MA;6681123.961;25497044.45;1;2007
MA;6677721.155;25496865.4;1;2007
MP;6679066.399;25499780.71;2;2007
MA;6679001.051;25504426;1;2007
MA;6672812.96;25496080.47;1;2007
MA;6677382.4;25504178.85;1;2007
MA;6674042.316;25497649.34;1;2007
MA;6681486.43;25497183.57;1;2007
MA;6676679.261;25496959.02;1;2007
MA;6672159.068;25496660.67;1;2007
MA;6671780.471;25497706.86;1;2007
MA;6678148.16;25498242.43;2;2007
MA;6679292.992;25504285.06;1;2007
MA;6685515.731;25501719.69;1;2007
MA;6677995.372;25504724.68;1;2007
MP;6674322.66;25495573.41;2;2007
MA;6681825.395;25501795.56;1;2007
MA;6672784.53;25497388.24;1;2007
MA;6674612.772;25503398.15;2;2007
MA;6674539.612;25495698.93;1;2007
MA;6677477.566;25505007.56;1;2007
MP;6682381.419;25493597.95;2;2007
MA;6670828.706;25493672.86;1;2007
MA;6673701.642;25496181.63;2;2007
MA;6671999.618;25496649.48;1;2007
MA;6685709.568;25501643.76;2;2007
MA;6675184.431;25498419.31;1;2007
MA;6676048.151;25502617.13;2;2007
MA;6675319.422;25501982.74;1;2007
MA;6671837.466;25497143.74;1;2007
MA;6673083.734;25497784.46;1;2007
MA;6681677.984;25500597.17;1;2007
MP;6671978.326;25496111.75;1;2007
MA;6681127.809;25497072.35;1;2007
MA;6677787.286;25503207.89;1;2007
PP;6677558.525;25497310.64;2;2007
MA;6679677.573;25503139.59;1;2007
PP;6675403.831;25501267.68;2;2007
MA;6675893.189;25497470.18;1;2007
MA;6673094.769;25496959.55;1;2007
MA;6679628.357;25498148.53;1;2007
MA;6672495.725;25496245.18;1;2007
MA;6677135.173;25502294.98;1;2007
MA;6673933.857;25497339.41;1;2007
MA;6673549.544;25497602.23;1;2007
MA;6673055.088;25496145.18;1;2007
MA;6676228.086;25496369.27;1;2007
MA;6677921.568;25504732.92;2;2007
PP;6675888.616;25495998.29;1;2007
MA;6672730.432;25496197.05;1;2007
PP;6677344.377;25503683.64;1;2007
MA;6674796.365;25497732.57;1;2007
JK;6673049.872;25496765.77;1;2007
MA;6678617.461;25504547.71;2;2007
MA;6675432.169;25497050.84;1;2007
MA;6673175.777;25497585.53;1;2007
MA;6683039.286;25499387.07;1;2007
MA;6682239.719;25500806.3;1;2007
PP;6674415.146;25497337.84;1;2007
MA;6671945.693;25493812.15;1;2007
MA;6672757.977;25495619.81;1;2007
MA;6676082.785;25496065.45;1;2007
MA;6673235.163;25496936.28;1;2007
JK;6672904.576;25496131.73;2;2007
MA;6672693.402;25496989.72;1;2007
MA;6672529.93;25496284.18;1;2007
MA;6673466.905;25496294.82;1;2007
MA;6673601.967;25496227.68;1;2007
MA;6673527.346;25496407.07;1;2007
MA;6672961.741;25496631.35;1;2007
MA;6681298.742;25497033.15;2;2007
PP;6677114.975;25493340.31;2;2007
MA;6677381.371;25504177.88;1;2007
MA;6672415.871;25498531.2;1;2007
MP;6675733.259;25493579.31;3;2007
PP;6678938.335;25504304.81;1;2007
MA;6675329.068;25497908.57;1;2007
MA;6672760.752;25496900.62;1;2007
MA;6673074.108;25496839.09;1;2007
MA;6683111.572;25499295.82;1;2007
MA;6675643.811;25501888.85;1;2007
MP;6680514.399;25505325.81;2;2007
MA;6681030.973;25501107.14;1;2007
MA;6679567.57;25507401;1;2007
MA;6672773.904;25496508.95;1;2007
MA;6679526.245;25503726.59;1;2007
MP;6675546.588;25501850.77;2;2007
MA;6672618.33;25496724.81;1;2007
JK;6681348.141;25491730.97;2;2007
MA;6672413.526;25496736.02;1;2007
MA;6676024.07;25497892.51;1;2007
MA;6675206.579;25498027.36;1;2007
MA;6672823.26;25496222.25;1;2007
MA;6680103.979;25500799;1;2007
MA;6675421.569;25495016.75;1;2007
MA;6674642.127;25497398.01;1;2007
JK;6675218.637;25498029;2;2007
MA;6672474.821;25496215.8;1;2007
MP;6681441.937;25491656.08;2;2007
MA;6677144.486;25494413.15;1;2007
MA;6683698.624;25502055.99;2;2007
MA;6683531.752;25499093.94;1;2007
MA;6672577.397;25497025.26;1;2007
MA;6672368.169;25497088.63;1;2007
MP;6676258.654;25502265.51;1;2007
MA;6672802.66;25496004.72;1;2007
JK;6672855.98;25496146.21;2;2007
MA;6672389.004;25495001.55;1;2007
MA;6675283.562;25498025.03;1;2007
JK;6672379.112;25496491.89;1;2007
MA;6672011.463;25496677.14;1;2007
MA;6681119.942;25493280.95;1;2007
MA;6673776.295;25495772.09;1;2007
MP;6676942.631;25498550.16;1;2007
PP;6675371.06;25497246.83;2;2007
MA;6679649.223;25500586.62;1;2007
MA;6680355.78;25498442.7;1;2007
MA;6676467.277;25497955.13;2;2007
MA;6675647.728;25497163.4;2;2007
MA;6673042.426;25495892.39;1;2007
MA;6682641.982;25499782.39;1;2007
MA;6681949.485;25503412.96;1;2007
MA;6680101.194;25492355.18;2;2007
MA;6675265.448;25496931.81;1;2007
JK;6678573.001;25492383.49;2;2007
MP;6684081.824;25500832.51;1;2007
MA;6670863.337;25493494.69;1;2007
MA;6673044.389;25496683.88;1;2007
MP;6672867.392;25497282.66;1;2007
MA;6672928.39;25495992.91;1;2007
MA;6674541.188;25495453.71;1;2007
JK;6673092.437;25496849.54;2;2007
MA;6675665.937;25496773.57;1;2007
MA;6673580.599;25497438.18;1;2007
MA;6673103.84;25495574.31;1;2007
MP;6672339.641;25496014.75;1;2007
MP;6672764.452;25496428.18;2;2007
MA;6675914.459;25495992.5;1;2007
PP;6675269.202;25497749.27;2;2007
MA;6675220.856;25495427.11;1;2007
MA;6673286.49;25496384.34;1;2007
MA;6672499.094;25495629.65;1;2007
MA;6679734.47;25503035.79;2;2007
PP;6678654.12;25499483.98;1;2007
JK;6681960.23;25500697.69;1;2007
MA;6680366.763;25494381.53;2;2007
MP;6673433.109;25502148.97;2;2007
PP;6674697.361;25496446.67;2;2007
MA;6671706.041;25497000.62;1;2007
MA;6673111.075;25496242.55;1;2007
MA;6675414.329;25495108.03;1;2007
MA;6677729.819;25504811.78;1;2007
MA;6674285.385;25497645.98;1;2007
MA;6673094.012;25496934.55;1;2007
MA;6671687.411;25496848.07;1;2007
MA;6671843.656;25493747.19;2;2007
MA;6680772.664;25493774.82;1;2007
MP;6673618.15;25495605.76;2;2007
PP;6683591.338;25498715.87;1;2007
MA;6673094.897;25496204.02;1;2007
MA;6681751.211;25500569.94;1;2007
JK;6679658.986;25498036.53;2;2007
MA;6672751.098;25495723.09;2;2007
MA;6675715.864;25497595.64;1;2007
MA;6673628.348;25497230.58;2;2007
MA;6680319.248;25504665.25;1;2007
MA;6676564.074;25497979.22;1;2007
PP;6675376.18;25497250.68;2;2007
MA;6676624.786;25495722.8;1;2007
MA;6674134.519;25495771.24;1;2007
MA;6673409.615;25496319.57;1;2007
MA;6672765.423;25496295.05;1;2007
MA;6673730.788;25496152.73;1;2007
MA;6672383.144;25496294.63;1;2007
MA;6673001.248;25496581.11;2;2007
MA;6679515.641;25503772.95;2;2007
MA;6677381.129;25493867.61;1;2007
MP;6680481.726;25496061.22;2;2007
MA;6673858.822;25495919.69;1;2007
JK;6675822.471;25501708.32;1;2007
MA;6670903.087;25493386.41;1;2007
MA;6678024.064;25498044.05;1;2007
MA;6673005.21;25497240.46;1;2007
JK;6679694.176;25496490.38;1;2007
MA;6675688.779;25497527.41;1;2007
MA;6677491.23;25504930.09;1;2007
MA;6672134.235;25495774.8;1;2007
PP;6673546.146;25502279.64;2;2007
MP;6673933.987;25495824.35;1;2007
PP;6676697.162;25494115.49;2;2007
MA;6674713.328;25496478.21;1;2007
MA;6673268.742;25495567.31;1;2007
PP;6680706.979;25496031.37;2;2007
MA;6676171.52;25502626.4;1;2007
MA;6682694.821;25499907.88;1;2007
PP;6675115.939;25495531.36;1;2007
MA;6680325.56;25494408.8;1;2007
MA;6676193.337;25494529.04;1;2007
MA;6674627.926;25495542.14;1;2007
MA;6679801.159;25507084.69;1;2007
MA;6671813.622;25497149.46;1;2007
MA;6675988.649;25501776.33;2;2007
MA;6674181.894;25497301.88;1;2007
MA;6679571.444;25506868.49;1;2007
MA;6672784.076;25497373.24;1;2007
MA;6681915.599;25500413.84;1;2007
MA;6679590.63;25500634.43;1;2007
MA;6673820.164;25495766.76;1;2007
MA;6672497.81;25496809.52;1;2007
MA;6673406.979;25496331.66;1;2007
MA;6672330.556;25495615.75;1;2007
MA;6673070.655;25496725.11;1;2007
MA;6680205.319;25500510.72;1;2007
MA;6676573.285;25497985.95;2;2007
MA;6676425.014;25501712.07;1;2007
MA;6671284.728;25495579.38;1;2007
MA;6675775.763;25494684.79;1;2007
MA;6682204.173;25500294.02;1;2007
MA;6678962.938;25504489.2;1;2007
MA;6672853.975;25496707.66;1;2007
MA;6672954.258;25496516.49;1;2007
MA;6684632.907;25500195.35;1;2007
MA;6672509.214;25498540.38;1;2007
MA;6678344.898;25496908.54;1;2007
MA;6670578.855;25495566.73;1;2007
MA;6674310.44;25497614.2;2;2007
MA;6678979.965;25504489.69;1;2007
MA;6675373.454;25497226.75;1;2007
MA;6676580.954;25507518.53;1;2007
MA;6672238.895;25496983.47;1;2007
MA;6681041.164;25499594.76;1;2007
MA;6673145.248;25496445.66;1;2007
MA;6673144.492;25496222.53;1;2007
PP;6679768.717;25504330.68;2;2007
MP;6671722.278;25497173.25;1;2007
MA;6671302.504;25496232.29;1;2007
PP;6673935.341;25497355.38;2;2007
MA;6680522.703;25494904.17;1;2007
MA;6670940.929;25495362.63;1;2007
MA;6674175.934;25495817.02;1;2007
MA;6671536.969;25496110.11;1;2007
MA;6679934.037;25499979.57;1;2007
MA;6673070.695;25495603.33;1;2007
MA;6672698.977;25497008.56;1;2007
PP;6675754.704;25497589.45;1;2007
MA;6672264.193;25496926.67;1;2007
MA;6676592.73;25493179.01;1;2007
PP;6676917.975;25502689.84;2;2007
MA;6672810.894;25496738.99;1;2007
PP;6678298.188;25492792.09;1;2007
PP;6675573.37;25502008.07;1;2007
MA;6675646.174;25501603.58;1;2007
MA;6674530.246;25496677.89;1;2007
MA;6675225.945;25495330.89;1;2007
MA;6671596.184;25497206.08;1;2007
MA;6671966.165;25497130.83;1;2007
MA;6677191.604;25497024.55;1;2007
MA;6678542.073;25493079.9;1;2007
PP;6681137.7;25495880.22;2;2007
MA;6673176.32;25497801.67;1;2007
PP;6680737.128;25491480.31;2;2007
MA;6685615.981;25501626.58;1;2007
MA;6674235.731;25497163.15;1;2007
MA;6680405.727;25494709.58;1;2007
MA;6673474.983;25497882.68;1;2007
MA;6673432.096;25496136.76;1;2007
MA;6675078.281;25495510.48;1;2007
MA;6674689.482;25497045.33;1;2007
MA;6678587.668;25492966.45;1;2007
MA;6679575.845;25504240.46;1;2007
MA;6677376.493;25504182.03;1;2007
MA;6673334.383;25497073.37;1;2007
JK;6675749.584;25497585.61;1;2007
JK;6673152.03;25496933.8;1;2007
MA;6672406.391;25495311.24;1;2007
MA;6685687.058;25501627.43;1;2007
MA;6683378.843;25503819.95;2;2007
MA;6680454.266;25500404.11;1;2007
MA;6674396.39;25497808.74;1;2007
MA;6675877.035;25502617.31;1;2007
MA;6682207.383;25504063.61;2;2007
MA;6674951.358;25498653.53;1;2007
MA;6680231.14;25492845.58;1;2007
MA;6682206.021;25504117.69;1;2007
MA;6672866.433;25496094.86;1;2007
MA;6672687.799;25496804.76;1;2007
MA;6675340.672;25497895.21;1;2007
MP;6685417.263;25501574.57;2;2007
MA;6672659.813;25496013.05;1;2007
MA;6676043.854;25496431.89;1;2007
JK;6684406.792;25503892.85;2;2007
MA;6675879.344;25497442.58;1;2007
MA;6673990.792;25496047.79;1;2007
MA;6675990.804;25497323.12;1;2007
MA;6681772.193;25495617.81;1;2007
MA;6672990.731;25496993.72;1;2007
MA;6674488.221;25497404.67;1;2007
PP;6677520.012;25505021.29;2;2007
MA;6675771.856;25494456.75;1;2007
PP;6683357.082;25497029.78;2;2007
MA;6679531.013;25498040.4;1;2007
MA;6675346.131;25495202.16;1;2007
MA;6672612.834;25497963.84;1;2007
MA;6671944.424;25496148.81;1;2007
MA;6683536.246;25504291.52;1;2007
MA;6673219.564;25496421.39;1;2007
MA;6677714.283;25498322.63;2;2007
MA;6683296.198;25504064.63;2;2007
MA;6675002.146;25495474.77;1;2007
MA;6670936.808;25495424.8;1;2007
JK;6675269.537;25497165.85;1;2007
MA;6679464.257;25503629.4;1;2007
MA;6678740.781;25496829.49;1;2007
MA;6672752.149;25496781.8;1;2007
PP;6677391.583;25505142.26;2;2007
MA;6678667.446;25508937.38;2;2007
MA;6675116.424;25495514.33;1;2007
MA;6674687.823;25495339.19;1;2007
MA;6678075.934;25498500.8;1;2007
PP;6673374.835;25496327.63;1;2007
MA;6682063.296;25500466.41;1;2007
MA;6672975.35;25495957.46;1;2007
MA;6674335.404;25491700.35;1;2007
MA;6673190.541;25496421.27;1;2007
MA;6680887.579;25491590.83;1;2007
MA;6675042.241;25500662.2;1;2007
JK;6674979.961;25497913.14;2;2007
MA;6672965.321;25496088.86;1;2007
MA;6675225.09;25498010.79;1;2007
MA;6680493.308;25504927.16;1;2007
MA;6682181.971;25500650.94;1;2007
MA;6671321.326;25495598.28;1;2007
MA;6671502.038;25493635.45;1;2007
MA;6672834.955;25496178.87;1;2007
MA;6680493.309;25502286.27;2;2007
MA;6672645.577;25495609.21;1;2007
MA;6680977.984;25505994.25;2;2007
MA;6672726.955;25498592.83;1;2007
MA;6672990.013;25495979.04;1;2007
PP;6682046.903;25492598.4;1;2007
MA;6676931.231;25494409.61;1;2007
PP;6676150.164;25496769.91;2;2007
MA;6675789.182;25497109.07;1;2007
MA;6672260.481;25495647.89;1;2007
MA;6672129.993;25495733.9;1;2007
PP;6677189.022;25508265.67;1;2007
MA;6680182.654;25494514.2;1;2007
MA;6672426.982;25496321.32;1;2007
MA;6673465.336;25495549.35;1;2007
MA;6672668.05;25496351.04;1;2007
PP;6678806.445;25494241.7;1;2007
MA;6677251.226;25496482.36;1;2007
JK;6677827.65;25505464.29;2;2007
PP;6683335.556;25504174.51;2;2007
MA;6672975.259;25495954.47;1;2007
MA;6683140.322;25504204.45;1;2007
PP;6681380.075;25494005.57;2;2007
MA;6672241.848;25495660.46;1;2007
PP;6672113.092;25492599.24;2;2007
MA;6676366.177;25506639.4;1;2007
JK;6675230.885;25494833.39;2;2007
JK;6671611.06;25497168.61;2;2007
MA;6671995.532;25493673.54;1;2007
JK;6672009.277;25497133.53;1;2007
MA;6682754.937;25503837.86;1;2007
JK;6675378.605;25496670.2;1;2007
MA;6672307.889;25496155.81;1;2007
MA;6675618.572;25502608.13;1;2007
MA;6678665.582;25496296.4;1;2007
MA;6676182.46;25494533.37;1;2007
JK;6675624.883;25497499.32;1;2007
MA;6675956.23;25502985.18;1;2007
MA;6676485.909;25496324.43;1;2007
PP;6680058.241;25495790.86;2;2007
MA;6679509.763;25500079.49;1;2007
MA;6677378.252;25494466.11;1;2007
MA;6678107.984;25497676.25;1;2007
MA;6675554.326;25496095.48;1;2007
JK;6673109.16;25496939.1;2;2007
MA;6681085.117;25496720.4;1;2007
MA;6679427.628;25507505.31;1;2007
PP;6674688.29;25492150.97;2;2007
MA;6685553.152;25500676.81;1;2007
PP;6680485.596;25498004.46;2;2007
MA;6673303.402;25495555.25;1;2007
MA;6672765.626;25497292.75;1;2007
MA;6673046.753;25496563.73;1;2007
MA;6671096.042;25493446.61;1;2007
MA;6675495.704;25495019.5;1;2007
MA;6684081.794;25500831.51;1;2007
MA;6672602.638;25496570.17;1;2007
PP;6674587.409;25497871;1;2007
MA;6680566.943;25506134.81;1;2007
MA;6672701.837;25495616.51;1;2007
JK;6675355.701;25496905.06;2;2007
MA;6672338.303;25496433.08;1;2007
MA;6672408.027;25495332.2;1;2007
MA;6672175.339;25496438.02;1;2007
MA;6674540.764;25495505.76;1;2007
MA;6673207.658;25496424.76;1;2007
MA;6680544.136;25498648.14;1;2007
MA;6675382.184;25495037.95;1;2007
MA;6673006.819;25496963.21;1;2007
